price,latitude,longitude,homeStatus,zestimate,rentZestimate,detailUrl,address
245500.0,33.58618,-96.17073,FOR_SALE,244800,1906,/homedetails/801-E-14th-St-Bonham-TX-75418/90348608_zpid/,"801 E 14th St, Bonham, TX 75418"
1250000.0,30.435436,-97.71256,FOR_SALE,,,/homedetails/4403-Secluded-Holw-Austin-TX-78727/29446243_zpid/,"4403 Secluded Holw, Austin, TX 78727"
349500.0,32.886658,-97.2074,FOR_SALE,,2594,/homedetails/8201-Sayers-Ln-North-Richland-Hills-TX-76182/63417062_zpid/,"8201 Sayers Ln, North Richland Hills, TX 76182"
1199995.0,30.22058,-97.90993,FOR_SALE,,,/homedetails/9412-El-Rey-Blvd-Austin-TX-78737/29484772_zpid/,"9412 El Rey Blvd, Austin, TX 78737"
365000.0,29.572088,-95.24133,FOR_SALE,364600,2475,/homedetails/1904-Thunder-Ridge-Way-Houston-TX-77089/161435476_zpid/,"1904 Thunder Ridge Way, Houston, TX 77089"
319000.0,29.888832,-95.48734,FOR_SALE,318800,2199,/homedetails/6519-Log-Hollow-Dr-Houston-TX-77088/28271177_zpid/,"6519 Log Hollow Dr, Houston, TX 77088"
110000.0,31.86494,-102.39988,FOR_SALE,,,/homedetails/2704-Brazos-Ave-Odessa-TX-79764/50460461_zpid/,"2704 Brazos Ave, Odessa, TX 79764"
750000.0,30.697107,-97.68684,FOR_SALE,,,/homedetails/902-Prairie-Dunes-Dr-Georgetown-TX-78628/88019076_zpid/,"902 Prairie Dunes Dr, Georgetown, TX 78628"
1075000.0,30.199568,-97.915886,FOR_SALE,,,/homedetails/11029-Tornasol-Ln-Austin-TX-78739/83830533_zpid/,"11029 Tornasol Ln, Austin, TX 78739"
355000.0,30.668978,-95.52634,FOR_SALE,351800,1982,/homedetails/1042-Broadmoor-Dr-Huntsville-TX-77340/90582430_zpid/,"1042 Broadmoor Dr, Huntsville, TX 77340"
289750.0,29.696224,-95.501854,FOR_SALE,288900,1949,/homedetails/6717-Triola-Ln-Houston-TX-77074/28004443_zpid/,"6717 Triola Ln, Houston, TX 77074"
299900.0,29.916857,-98.241585,FOR_SALE,299400,1849,/homedetails/1496-Tamarack-Dr-Canyon-Lake-TX-78133/26575980_zpid/,"1496 Tamarack Dr, Canyon Lake, TX 78133"
349500.0,31.614222,-94.64657,FOR_SALE,344400,1500,/homedetails/1226-Garner-St-Nacogdoches-TX-75961/87464573_zpid/,"1226 Garner St, Nacogdoches, TX 75961"
325000.0,33.018566,-95.14323,FOR_SALE,322700,616,/homedetails/76-Private-Road-52426-Leesburg-TX-75451/317228740_zpid/,"76 Private Road 52426, Leesburg, TX 75451"
198000.0,29.73116,-95.000786,FOR_SALE,196900,1474,/homedetails/1133-S-Airhart-Dr-Baytown-TX-77520/27813403_zpid/,"1133 S Airhart Dr, Baytown, TX 77520"
1950000.0,30.005766,-98.004715,FOR_SALE,1938600,7101,/homedetails/421-Bluff-View-Rd-Wimberley-TX-78676/119620131_zpid/,"421 Bluff View Rd, Wimberley, TX 78676"
339900.0,33.093086,-95.26924,FOR_SALE,339400,2496,/homedetails/434-Fm-900-Mount-Vernon-TX-75457/243665531_zpid/,"434 Fm 900, Mount Vernon, TX 75457"
525000.0,29.62218,-98.47175,FOR_SALE,525500,3223,/homedetails/19230-Boltmore-Bay-San-Antonio-TX-78258/80033608_zpid/,"19230 BOLTMORE BAY, San Antonio, TX 78258"
385000.0,32.440388,-96.82973,FOR_SALE,365200,2595,/homedetails/128-Althea-Dr-Waxahachie-TX-75165/122325468_zpid/,"128 Althea Dr, Waxahachie, TX 75165"
195000.0,29.936869,-93.92296,FOR_SALE,175800,1418,/homedetails/3719-Lay-Ave-Groves-TX-77619/50406822_zpid/,"3719 Lay Ave, Groves, TX 77619"
265000.0,29.556879,-98.43042,FOR_SALE,266100,1811,/homedetails/3658-Ridge-Cluster-St-San-Antonio-TX-78247/26416677_zpid/,"3658 RIDGE CLUSTER ST, San Antonio, TX 78247"
385000.0,30.024343,-95.62799,FOR_SALE,385000,2435,/homedetails/12931-Taper-Reach-Dr-Tomball-TX-77377/121117260_zpid/,"12931 Taper Reach Dr, Tomball, TX 77377"
168000.0,31.79457,-94.18805,FOR_SALE,166100,1200,/homedetails/325-Wheeler-Ave-Center-TX-75935/87540053_zpid/,"325 Wheeler Ave, Center, TX 75935"
399900.0,32.667862,-97.515366,FOR_SALE,,,/homedetails/5668-Castle-Peak-Bnd-Fort-Worth-TX-76126/2055747246_zpid/,"5668 Castle Peak Bnd, Fort Worth, TX 76126"
319000.0,32.927853,-96.60685,FOR_SALE,321000,1990,/homedetails/1914-Sage-Dr-Garland-TX-75040/27037162_zpid/,"1914 Sage Dr, Garland, TX 75040"
325000.0,32.020737,-102.1294,FOR_SALE,,,/homedetails/3315-Windsor-Dr-Midland-TX-79707/50141757_zpid/,"3315 Windsor Dr, Midland, TX 79707"
317380.0,30.658098,-97.812065,FOR_SALE,,,/homedetails/14-Bent-Trail-Ln-Georgetown-TX-78628/2055758657_zpid/,"14 Bent Trail Ln, Georgetown, TX 78628"
445000.0,32.89314,-96.4374,FOR_SALE,444300,3182,/homedetails/1518-Westfield-Ln-Rockwall-TX-75032/55676249_zpid/,"1518 Westfield Ln, Rockwall, TX 75032"
265000.0,29.493767,-98.62734,FOR_SALE,,,/homedetails/6610-Huebner-Rd-Leon-Valley-TX-78238/26157689_zpid/,"6610 HUEBNER RD, Leon Valley, TX 78238"
275000.0,29.717068,-95.66446,FOR_SALE,274900,1849,/homedetails/3718-Gamlin-Bend-Dr-Houston-TX-77082/28416455_zpid/,"3718 Gamlin Bend Dr, Houston, TX 77082"
219999.0,29.562586,-95.298836,FOR_SALE,220600,1849,/homedetails/2405-Cunningham-Dr-Pearland-TX-77581/26523249_zpid/,"2405 Cunningham Dr, Pearland, TX 77581"
369500.0,32.527138,-94.71268,FOR_SALE,370700,2495,/homedetails/1600-Shawnee-Dr-Longview-TX-75605/80246474_zpid/,"1600 Shawnee Dr, Longview, TX 75605"
325000.0,30.103142,-95.56403,FOR_SALE,324100,2250,/homedetails/23034-Ari-Creek-Way-Tomball-TX-77375/161439612_zpid/,"23034 Ari Creek Way, Tomball, TX 77375"
575000.0,30.823833,-97.9824,FOR_SALE,,2942,/homedetails/262-County-Road-215-Bertram-TX-78605/2063169303_zpid/,"262 CR 215, Bertram, TX 78605"
351525.0,33.727905,-96.56572,FOR_SALE,,,/homedetails/3006-Jennifer-Ave-Denison-TX-75020/2055758086_zpid/,"3006 Jennifer Ave, Denison, TX 75020"
415000.0,33.027325,-97.002525,FOR_SALE,421800,2780,/homedetails/1502-Live-Oak-Dr-Lewisville-TX-75067/27262762_zpid/,"1502 Live Oak Dr, Lewisville, TX 75067"
235000.0,32.65829,-97.253075,FOR_SALE,236100,1835,/homedetails/4720-Woody-Ln-Forest-Hill-TX-76140/29130250_zpid/,"4720 Woody Ln, Forest Hill, TX 76140"
343900.0,33.07374,-97.30145,FOR_SALE,343700,2250,/homedetails/130-Reatta-Dr-Justin-TX-76247/89519817_zpid/,"130 Reatta Dr, Justin, TX 76247"
485000.0,30.579636,-97.60935,FOR_SALE,,,/homedetails/4539-Avellino-Dr-Round-Rock-TX-78665/2055771286_zpid/,"4539 Avellino Dr, Round Rock, TX 78665"
89900.0,32.462463,-99.75648,FOR_SALE,,,/homedetails/1117-Fannin-St-Abilene-TX-79603/53345060_zpid/,"1117 Fannin St, Abilene, TX 79603"
350000.0,32.90255,-96.64758,FOR_SALE,353600,2149,/homedetails/1323-Degge-Cir-Garland-TX-75040/27060164_zpid/,"1323 Degge Cir, Garland, TX 75040"
250000.0,28.950792,-95.35263,FOR_SALE,247900,1094,/homedetails/513-W-Broad-St-Freeport-TX-77541/26510223_zpid/,"513 W Broad St, Freeport, TX 77541"
299980.0,30.55471,-97.53449,FOR_SALE,,,/homedetails/409-Clarks-Way-Hutto-TX-78634/29608315_zpid/,"409 Clarks Way, Hutto, TX 78634"
185000.0,28.41827,-97.7432,FOR_SALE,,1374,/homedetails/1309-Retama-St-Beeville-TX-78102/90269608_zpid/,"1309 Retama St, Beeville, TX 78102"
